,DOM,date,time,yaw,pitch,roll,aX,aY,aZ,gX,gY,gZ,hX,hY,hZ,Temp,Humid
184,5,2/2/2021,14:30:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,5,2/2/2021,14:30:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,5,2/2/2021,14:30:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,5,2/2/2021,14:30:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,5,2/2/2021,14:31:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,5,2/2/2021,14:31:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,5,2/2/2021,14:31:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,5,2/2/2021,14:31:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,5,2/2/2021,14:31:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,5,2/2/2021,14:31:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,5,2/2/2021,14:32:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,5,2/2/2021,14:32:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,5,2/2/2021,14:32:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,5,2/2/2021,14:32:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,11,2/2/2021,14:29:40,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255
199,11,2/2/2021,14:29:50,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255
200,11,2/2/2021,14:30:00,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255
201,11,2/2/2021,14:30:10,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255
202,11,2/2/2021,14:30:20,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255,-0.0333765633404255
